ticker,name,close,volume
4562,穎漢,36.05,433
4564,元翎,17.25,597
4566,時碩工業,58.7,3646
4569,六方科-KY,148.0,39
4571,鈞興-KY,163.0,119
4572,駐龍,154.5,31
4576,大銀微系統,109.5,384
4581,光隆精密-KY,52.4,2
4583,台灣精銳,674.0,252
4585,達明,326.0,254
4588,玖鼎電力,63.2,19
4720,德淵,14.2,133
4722,國精化,169.5,5724
4736,泰博,124.5,109
4737,華廣,55.0,259
4739,康普,68.5,1867
4746,台耀,60.5,609
4755,三福化,102.5,110
4763,材料*-KY,49.15,6911
4764,雙鍵,99.5,4184
4766,南寶,321.5,200
4770,上品,233.0,333
4771,望隼,179.0,22
4807,日成-KY,17.6,33
4904,遠傳,86.8,4729
4906,正文,27.9,21859
4912,聯德控股-KY,86.3,273
4915,致伸,78.9,2191
4916,事欣科,56.0,20328
4919,新唐,53.1,1720
4927,泰鼎-KY,29.15,20859
4930,燦星網,22.2,85
4934,太極,14.2,1587
4935,茂林-KY,40.7,28
4938,和碩,68.9,6664
4942,嘉彰,39.3,124
4943,康控-KY,14.1,15
4949,有成精密,36.05,399
4952,凌通,36.5,76
4956,光鋐,20.4,581
4958,臻鼎-KY,143.0,5593
4960,誠美材,13.8,632
4961,天鈺,137.0,510
4967,十銓,136.5,5475
4968,立積,133.5,628
4976,佳凌,30.85,292
4977,眾達-KY,147.0,17891
4989,榮科,43.75,8663
4994,傳奇,96.6,31
4999,鑫禾,23.2,31
5007,三星,55.7,1046
5203,訊連,91.5,130
5215,科嘉-KY,35.5,18
5222,全訊,128.0,234
5225,東科-KY,99.7,187
5234,達興材料,345.0,1467
5243,乙盛-KY,80.9,3139
5244,弘凱,41.7,98
5258,虹堡,73.7,187
5269,祥碩,1200.0,509
5283,禾聯碩,63.4,64
5284,jpp-KY,307.0,1098
5285,界霖,50.9,86
5288,豐祥-KY,132.5,52
5292,華懋,147.5,16
5306,桂盟,89.9,31
5388,中磊,82.2,1040
5434,崇越,305.5,237
5469,瀚宇博,97.5,9129
5471,松翰,33.5,84
5484,慧友,39.0,155
5515,建國,34.0,2107
5519,隆大,32.25,430
5521,工信,18.6,29812
5522,遠雄,61.4,1169
5525,順天,28.75,158
5531,鄉林,9.15,397
5533,皇鼎,14.35,29
5534,長虹,79.9,1258
5538,東明-KY,29.4,30
5546,永固-KY,22.95,10
5607,遠雄港,48.5,377
5608,四維航,17.8,2090
5706,鳳凰,50.1,112
5871,中租-KY,102.0,7853
5871A,中租-KY甲特,101.5,204
5876,上海商銀,40.05,6726
5880,合庫金,24.45,16913
5907,大洋-KY,5.78,151
6005,群益證,24.8,2142
6024,群益期,51.3,759
6108,競國,14.45,142
6112,邁達特,45.85,428
6115,鎰勝,47.35,34
6116,彩晶,7.27,2985
6117,迎廣,81.7,592
6120,達運,13.2,5928
6128,上福,22.75,59
6133,金橋,20.2,12533
6136,富爾特,24.0,125
6139,亞翔,559.0,9752
6141,柏承,10.9,124
6142,友勁,9.29,213
6152,百一,9.03,602
6153,嘉聯益,15.5,2953
6155,鈞寶,41.45,4186
6164,華興,10.0,164
6165,浪凡,47.1,613
6166,凌華,66.4,839
6168,宏齊,19.7,195
6176,瑞儀,115.0,1110
6177,達麗,47.6,643
6183,關貿,95.1,30
6184,大豐電,49.1,62
6189,豐藝,44.55,391
6191,精成科,118.0,10896
6192,巨路,103.5,133
6196,帆宣,257.0,4305
6197,佳必琪,130.0,510
6201,亞弘電,56.0,7
6202,盛群,38.15,425
6205,詮欣,37.1,74
6206,飛捷,89.8,370
6209,今國光,65.3,20846
6213,聯茂,113.5,4651
6214,精誠,121.5,535
6215,和椿,105.5,620
6216,居易,26.6,41
6224,聚鼎,42.3,90
6226,光鼎,6.67,48
6230,尼得科超眾,116.5,47
6235,華孚,58.7,352
6239,力成,162.0,7978
6243,迅杰,33.55,921
6257,矽格,102.5,8911
6269,台郡,57.9,1243
6271,同欣電,126.0,3327
6277,宏正,62.1,61
6278,台表科,98.8,774
6281,全國電,62.1,75
6282,康舒,42.5,83777
6283,淳安,25.0,130
6285,啟碁,100.5,1703
6405,悅城,25.6,148
6409,旭隼,1000.0,488
6412,群電,88.1,253
6414,樺漢,294.5,694
6415,矽力*-KY,195.0,2273
6416,瑞祺電通,84.0,251
6423,億而得-創,74.8,34
6426,統新,97.5,7939
6431,光麗-KY,30.5,919
6438,迅得,137.5,715
6442,光聖,1340.0,1033
6443,元晶,19.25,89382
6446,藥華藥,502.0,1354
6449,鈺邦,165.0,722
6451,訊芯-KY,176.0,2316
6456,GIS-KY,45.6,1928
6464,台數科,78.2,438
6472,保瑞,499.0,627
6477,安集,35.7,2783
6491,晶碩,288.0,224
6504,南六,42.6,40
6505,台塑化,48.8,3311
6515,穎崴,2800.0,1584
6525,捷敏-KY,76.3,77
6526,達發,448.5,154
6531,愛普*,396.0,2671
6533,晶心科,259.5,261
6534,正瀚-創,91.8,31
6541,泰福-KY,59.2,797
6550,北極星藥業-KY,30.0,1354
6552,易華電,25.0,99
6558,興能高,38.15,537
6573,虹揚-KY,15.55,282
6579,研揚,109.0,51
6581,鋼聯,107.5,2
6582,申豐,33.9,11
6585,鼎基,93.5,27
6589,台康生技,67.2,5038
6591,動力-KY,76.7,379
6592,和潤企業,61.1,253
6592A,和潤企業甲特,97.0,8
6592B,和潤企業乙特,98.1,5
6598,ABC-KY,21.1,86
6605,帝寶,139.0,531
6606,建德工業,25.1,34
6614,資拓宏宇,49.3,210
6625,必應,80.2,379
6641,基士德-KY,19.2,11
6645,金萬林-創,18.25,16
6655,科定,119.0,44
6657,華安,41.7,171
6658,聯策,48.5,112
6666,羅麗芬-KY,46.0,4
6668,中揚光,38.05,224
6669,緯穎,4405.0,1943
6670,復盛應用,261.5,386
6671,三能-KY,36.0,4
6672,騰輝電子-KY,87.4,577
6674,鋐寶科技,20.15,16
6689,伊雲谷,62.4,154
6691,洋基工程,613.0,3682
6695,芯鼎,45.65,255
6698,旭暉應材,29.0,247
6706,惠特,118.5,11255
6715,嘉基,103.0,169
6719,力智,195.5,108
6742,澤米,46.4,163
6743,安普新,27.9,165
6753,龍德造船,123.5,605
6754,匯僑設計,47.35,15
6756,威鋒電子,83.4,138
6757,台灣虎航,67.1,1139
6768,志強-KY,116.0,221
6770,力積電,35.1,222708
6771,平和環保-創,45.2,52
6776,展碁國際,49.3,94
6781,AES-KY,1310.0,1715
6782,視陽,176.0,62
6789,采鈺,266.5,1247
6790,永豐實,38.45,117
6792,詠業,49.8,11
6794,向榮生技,81.6,29
6796,晉弘,97.4,74
6799,來頡,83.9,226
6805,富世達,1605.0,2174
6806,森崴能源,38.25,1015
6807,峰源-KY,45.8,5
6830,汎銓,167.0,174
6831,邁科,250.0,2631
6834,天二科技,28.1,90
6835,圓裕,39.05,31
6838,台新藥,27.4,130
6854,錼創科技-KY創,132.0,343
6861,睿生光電,57.4,49
6862,三集瑞-KY,165.0,219
6863,永道-KY,114.5,60
6869,雲豹能源,92.4,392
6873,泓德能源,95.5,491
6885,全福生技,29.75,302
6890,來億-KY,263.5,1093
6901,鑽石投資,17.15,973
6902,GOGOLOOK,80.0,23
6906,現觀科,82.0,30
6909,創控,35.75,106
6914,阜爾運通,145.0,59
6916,華凌,17.55,30
6918,愛派司,89.3,35
6919,康霈*,166.5,4865
6923,中台,103.5,514
6924,榮惠-KY創,64.8,26
6928,攸泰科技,51.0,87
6931,青松健康,63.5,183
6933,AMAX-KY,154.0,79
6936,永鴻生技,35.9,218
6937,天虹,219.5,110
6944,兆聯實業,636.0,1174
6949,沛爾生醫-創,385.0,212
6951,青新-創,72.0,47
6952,大武山,44.1,12
6955,邦睿生技-創,153.0,3
6957,裕慶-KY,198.0,108
6958,日盛台駿,15.8,26
6962,奕力-KY,40.0,1653
6965,中傑-KY,86.0,88
6969,成信實業*-創,31.1,24
6988,威力暘-創,13.95,88
6994,富威電力,99.0,151
7610,聯友金屬-創,119.5,933
7631,聚賢研發-創,126.0,37
7705,三商餐飲,40.2,48
7711,永擎,279.5,1042
7721,微程式,54.4,223
7722,LINEPAY,582.0,43
7730,暉盛-創,83.0,9
7732,金興精密,41.3,26
7736,虎山,91.3,18
7740,熙特爾-創,153.0,92
7749,意騰-KY,423.0,117
7750,新代,862.0,356
7765,中華資安,277.0,40
7769,鴻勁,3195.0,688
7780,大研生醫,171.5,233
7786,東方風能,156.5,242
7788,松川精密,129.0,157
7791,皇家可口,71.8,53
7799,禾榮科,601.0,348
8011,台通,22.75,1715
8016,矽創,182.5,368
8021,尖點,162.5,100720
8028,昇陽半導體,173.5,15005
8033,雷虎,138.5,1226
8039,台虹,103.5,42951
8045,達運光電,81.5,73
8046,南電,271.5,8862
8070,長華*,46.2,5874
8072,陞泰,29.7,166
8081,致新,205.5,240
8101,華冠,16.5,2
8103,瀚荃,94.3,9998
8104,錸寶,32.5,4092
8105,凌巨,10.95,595
8110,華東,54.6,314670
8112,至上,73.4,24060
8112A,至上甲特,43.8,3
8114,振樺電,173.0,362
8131,福懋科,48.1,20653
8150,南茂,46.45,26433
8162,微矽電子-創,34.65,54
8163,達方,30.55,495
8201,無敵,14.35,18
8210,勤誠,915.0,1709
8213,志超,33.0,192
8215,明基材,19.1,482
8222,寶一,41.0,244
8249,菱光,51.1,530
8261,富鼎,88.7,543
8271,宇瞻,93.0,3433
8341,日友,78.1,63
8367,建新國際,44.2,22
8374,羅昇,79.3,199
8404,百和興業-KY,24.6,627
8411,福貞-KY,12.25,27
8422,可寧衛*,22.7,11382
8429,金麗-KY,7.56,114
8438,昶昕,29.65,70
8442,威宏-KY,69.0,77
8443,阿瘦,11.1,2
8454,富邦媒,215.0,372
8462,柏文,152.5,44
8463,潤泰材,27.15,109
8464,億豐,385.5,734
8466,美吉吉-KY,22.35,21
8467,波力-KY,144.5,126
8473,山林水,35.35,295
8476,台境*,17.45,26
8478,東哥遊艇,195.0,191
8481,政伸,40.45,51
8487,愛爾達-創,78.0,11
8488,吉源-KY,10.35,3
8499,鼎炫-KY,395.5,419
8926,台汽電,40.9,941
8940,新天地,20.4,61
8996,高力,515.0,412
9103,美德醫療-DR,4.61,342
910322,康師傅-DR,23.05,17
9105,泰金寶-DR,5.82,10642
910861,神州-DR,5.4,24
9110,越南控-DR,3.02,6
911608,明輝-DR,2.78,7
911622,泰聚亨-DR,3.94,88
911868,同方友友-DR,1.35,520
912000,晨訊科-DR,2.71,260
9136,巨騰-DR,6.97,59
9802,鈺齊-KY,109.0,578
9902,台火,17.45,239
9904,寶成,31.25,8651
9905,大華,19.95,46
9906,欣巴巴,51.6,159
9907,統一實,18.2,1019
9908,大台北,30.0,155
9910,豐泰,123.0,787
9911,櫻花,84.1,90
9912,偉聯,12.3,113
9914,美利達,88.1,1407
9917,中保科,107.5,214
9918,欣天然,39.65,2
9919,康那香,16.65,114
9921,巨大,96.2,585
9924,福興,55.3,203
9925,新保,40.75,149
9926,新海,50.0,5
9927,泰銘,69.0,81
9928,中視,18.4,200
9929,秋雨,10.5,4
9930,中聯資源,70.9,67
9931,欣高,34.5,4
9933,中鼎,31.85,3162
9934,成霖,9.97,167
9935,慶豐富,20.85,207
9937,全國,59.1,49
9938,百和,53.0,1007
9939,宏全,116.0,765
9940,信義,23.05,312
9941,裕融,92.8,1031
9942,茂順,105.0,58
9943,好樂迪,62.2,54
9944,新麗,16.85,124
9945,潤泰新,29.9,4475
9946,三發地產,18.4,542
9955,佳龍,30.8,1122
9958,世紀鋼,138.5,387
