ticker,name,open,high,low,close,prev_close,volume
6134,萬旭,25.5,26.6,24.8,26.5,25.2,1462
6138,茂達,215.0,215.5,210.0,214.5,215.0,369
6140,訊達,28.0,28.0,27.2,27.5,28.0,142
6143,振曜,124.5,124.5,120.5,120.5,125.0,676
6144,得利影,20.15,20.35,19.7,20.35,20.200000000000003,28
6146,耕興,160.0,162.0,158.0,160.0,161.5,182
6147,頎邦,52.6,53.4,52.0,52.8,52.9,2370
6148,驊宏資,41.1,41.4,39.95,40.0,40.95,338
6150,撼訊,65.7,65.7,63.4,64.2,65.7,216
6151,晉倫,29.2,29.3,28.55,28.8,29.2,123
6154,順發,13.45,13.45,13.4,13.4,13.35,14
6156,松上,21.9,21.9,21.2,21.35,21.900000000000002,373
6158,禾昌,22.0,22.0,21.75,21.9,22.0,22
6160,欣技,18.15,18.25,17.7,18.0,17.6,190
6161,捷波,45.6,45.6,44.1,44.6,45.4,162
6163,華電網,47.5,48.5,45.0,45.55,48.5,3357
6167,久正,11.5,12.0,11.45,11.75,11.3,974
6169,昱泉,19.35,19.35,19.25,19.25,19.35,7
6170,統振,49.7,49.8,49.0,49.5,50.0,318
6171,大城地產,27.7,27.85,27.55,27.8,28.0,11
6173,信昌電,65.8,67.0,62.0,63.1,66.3,4755
6174,安碁,20.9,20.9,20.35,20.6,20.8,61
6175,立敦,50.7,51.5,48.05,49.0,51.0,3666
6179,亞通,31.0,31.0,29.8,30.55,30.75,1346
6180,橘子,53.0,53.2,52.1,52.5,53.2,339
6182,合晶,28.85,29.65,28.4,28.65,29.0,4360
6185,幃翔,15.9,16.5,15.9,16.3,15.9,753
6186,新潤,52.7,52.8,52.1,52.8,52.699999999999996,281
6187,萬潤,347.5,352.5,340.5,347.0,351.0,1117
6188,廣明,102.5,102.5,100.0,101.0,102.0,1379
6190,萬泰科,43.35,46.05,43.35,45.3,43.5,13222
6194,育富,36.6,36.65,35.85,36.35,36.2,77
6195,詩肯,25.5,25.6,25.45,25.55,25.55,26
6198,瑞築,28.3,28.3,28.1,28.1,28.3,2
6199,天品,97.6,97.7,95.5,97.7,96.8,67
6203,海韻電,68.8,69.6,68.3,68.9,69.10000000000001,235
6204,艾華,75.3,78.4,74.0,78.0,75.3,335
6207,雷科,48.35,48.35,46.25,47.25,48.05,236
6208,日揚,47.2,47.65,46.3,46.3,47.099999999999994,24
6210,慶生,20.9,21.0,20.3,20.55,20.5,29
6212,理銘,39.35,40.65,39.3,40.65,40.1,8
6217,中探針,51.8,51.8,49.85,51.0,51.4,2656
6218,豪勉,20.8,21.5,20.5,20.95,20.349999999999998,489
6219,富旺,19.7,19.75,19.65,19.7,19.75,63
6220,岳豐,27.15,27.2,26.3,26.5,26.95,900
6221,晉泰,31.7,31.7,31.0,31.15,31.9,315
6222,立軒,19.3,19.45,18.75,18.85,19.05,48
6223,旺矽,2360.0,2445.0,2255.0,2295.0,2370.0,1569
6227,茂綸,81.5,82.4,80.3,81.8,82.39999999999999,164
6228,全譜,24.5,24.95,24.1,24.1,25.200000000000003,11
6229,研通,22.3,22.3,21.95,22.05,22.25,15
6231,系微,215.5,225.0,215.0,215.0,217.0,817
6233,旺玖,21.5,21.7,21.35,21.55,21.55,185
6234,高僑,25.05,25.45,23.95,24.4,23.7,3021
6237,驊訊,41.5,41.75,40.65,41.2,41.800000000000004,206
6240,松崗,18.2,18.9,18.2,18.55,18.7,9
6241,易通展,11.8,12.1,11.8,12.0,12.0,28
6242,立康,39.5,39.5,39.5,39.5,39.5,1
6244,茂迪,20.65,22.4,20.55,22.4,20.4,12975
6245,立端,68.7,68.9,67.6,68.1,68.8,460
6246,臺龍,14.15,14.7,14.15,14.4,13.9,114
6248,沛波,18.9,18.9,18.7,18.85,18.900000000000002,46
6259,百徽,17.7,17.85,17.15,17.45,17.849999999999998,137
6261,久元,67.0,67.8,65.8,67.8,66.5,460
6263,普萊德,131.0,131.5,129.5,131.0,132.5,34
6264,富裔,7.27,7.36,7.16,7.3,7.27,33
6265,方土昶,20.5,20.8,19.4,19.75,20.5,7311
6266,泰詠,29.05,29.05,28.35,28.6,28.85,166
6270,倍微,21.75,21.75,21.45,21.7,21.75,171
6274,台燿,434.0,436.0,398.5,405.0,434.0,16007
6275,元山,54.1,54.3,52.0,53.1,54.2,1017
